64,65,79,79,80,79,79,79,80,79,79,79,80,79,79,79,80,79,79,79,80,79,79,79,80,79,68,68,69,68,64,65
0,0,79,79,80,79,79,79,91,79,79,79,91,79,79,79,91,79,79,79,91,79,79,79,91,79,79,79,80,79,0,0
64,65,79,79,80,79,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,79,79,80,79,64,65
64,0,79,79,80,79,0,64,65,0,0,64,65,0,0,64,65,0,0,64,65,0,0,64,65,0,79,79,80,79,0,0
64,65,79,79,80,79,79,68,69,68,68,68,69,68,68,68,0,0,68,68,69,68,68,68,69,68,79,79,80,79,64,65
64,0,79,79,91,79,79,79,80,79,79,68,80,79,79,79,0,0,79,79,80,79,79,79,80,79,79,79,91,79,0,0
64,65,64,65,64,65,79,79,80,79,79,79,80,79,79,79,0,0,79,79,80,79,79,79,80,79,64,65,64,65,64,65
64,0,0,64,65,0,79,79,80,79,79,79,80,79,79,79,0,0,79,79,80,79,79,79,80,79,0,64,65,0,0,0
64,65,67,68,69,68,79,79,80,79,79,79,80,79,79,79,0,0,79,79,80,79,79,79,80,79,79,68,69,68,64,65
64,0,78,79,80,79,79,79,91,79,79,79,80,79,79,79,0,0,79,79,91,79,79,79,91,79,79,79,80,79,0,0
64,65,78,79,80,79,64,64,64,65,79,79,80,79,64,65,64,65,64,65,64,65,64,65,64,65,90,79,80,79,64,65
64,0,78,79,80,79,0,64,65,0,79,79,80,79,0,64,65,0,0,64,65,0,0,64,65,0,79,79,80,79,0,0
64,65,78,79,80,79,79,68,69,79,79,79,80,79,79,68,69,68,68,68,0,0,68,68,69,68,89,79,80,79,64,65
64,66,78,79,91,79,79,79,80,79,79,79,91,79,79,79,80,79,79,79,0,0,79,79,80,79,79,79,91,79,0,0
64,65,64,65,64,65,64,65,64,65,64,65,64,65,79,79,80,79,79,79,0,0,79,79,80,79,64,65,64,65,64,65
64,66,66,64,65,66,66,64,65,66,66,64,65,66,79,79,80,79,79,79,0,0,79,79,80,79,0,64,65,0,0,0
64,65,67,68,69,68,68,68,69,67,67,68,69,68,79,79,80,79,79,79,0,0,79,79,80,79,79,68,69,68,64,65
64,66,78,79,80,79,79,79,80,78,78,79,80,79,79,79,91,79,79,79,0,0,79,79,91,79,79,79,80,79,0,0
64,65,78,79,80,79,79,79,80,79,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,79,79,80,79,64,65
64,66,78,79,80,79,79,79,80,79,0,64,65,0,0,64,65,0,0,64,65,0,0,64,65,0,79,79,80,79,0,0
64,65,78,79,80,79,79,79,80,79,79,68,69,67,67,68,66,66,67,68,69,67,67,68,69,68,79,79,80,79,64,65
64,66,78,79,91,79,79,79,91,79,79,79,80,79,79,79,66,66,78,79,80,78,79,79,80,79,79,79,91,79,0,0
64,65,64,65,64,65,64,65,64,65,90,79,80,79,79,79,66,66,78,79,80,78,79,79,80,79,64,65,64,65,64,65
64,66,66,64,65,66,66,126,126,66,78,79,80,79,79,79,66,66,78,79,80,78,79,79,80,79,0,64,65,0,0,0
64,65,67,68,69,67,67,68,69,68,79,79,80,79,79,79,66,66,78,79,80,78,79,79,80,79,79,68,69,68,64,65
64,66,78,79,80,78,78,79,80,79,79,79,91,79,79,79,117,117,78,79,91,78,79,79,91,79,79,79,80,79,0,0
64,65,78,79,80,79,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,79,79,80,79,64,65
64,66,78,79,80,79,66,64,65,66,66,64,65,66,66,64,65,66,66,64,65,66,66,64,65,66,78,79,80,79,0,0
64,65,78,79,80,79,67,68,69,67,67,68,69,67,67,68,69,67,67,68,66,66,67,68,69,68,79,79,80,79,64,65
64,66,78,79,91,79,78,79,80,78,79,79,80,78,79,79,80,78,79,79,66,78,78,79,80,79,79,79,91,79,66,0
64,65,64,65,64,65,78,79,80,78,79,79,80,78,79,79,80,78,79,79,66,66,78,79,80,79,64,65,64,65,64,65
64,66,66,64,65,66,78,79,80,78,79,79,80,78,79,79,80,78,79,79,66,66,78,79,80,79,66,64,65,66,66,0
64,65,48,49,67,68,79,79,80,78,79,79,80,78,79,79,80,78,79,79,66,66,78,79,80,79,79,68,46,47,64,65
64,66,59,60,78,79,79,79,91,78,79,79,80,78,79,79,91,78,79,79,0,0,78,79,91,79,79,79,57,58,66,0
64,65,64,65,64,65,64,65,64,65,79,79,80,78,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65
64,66,66,64,65,66,66,64,65,66,79,79,80,78,66,64,65,66,66,64,65,66,66,64,65,66,66,64,65,66,66,64
64,65,67,68,69,67,67,68,69,67,79,79,80,78,79,68,69,67,68,68,69,67,68,68,69,67,68,68,69,78,64,65
65,66,78,79,80,78,78,79,80,78,79,79,91,78,79,79,80,78,79,79,80,78,79,79,80,78,79,79,80,78,66,64
64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65,64,65
65,66,66,64,65,66,66,64,65,66,66,64,65,66,66,64,65,66,66,64,65,66,66,64,65,66,66,64,65,66,66,64
