62,63,42,8,42,33,43,86,42,33,43,86,42,33,32,32,32,32,42,86,42,33,43,86,42,43,43,86,42,33,62,63
63,61,42,8,42,44,43,97,42,44,43,97,42,44,43,43,43,43,43,97,42,44,43,86,42,43,43,97,42,44,61,62
62,63,62,63,62,63,107,107,107,107,62,63,62,63,62,63,62,63,62,63,62,63,42,86,42,43,62,63,62,63,62,63
63,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,42,86,42,43,61,62,63,61,61,62
62,63,31,75,9,10,11,75,9,10,11,75,9,10,11,75,9,10,11,75,31,43,43,86,42,33,32,75,9,10,62,63
63,61,42,86,20,21,22,86,20,21,22,86,20,21,22,86,20,21,22,86,42,43,43,97,42,44,43,86,20,21,61,62
62,63,42,86,43,43,43,86,43,43,43,86,43,43,43,86,43,43,43,86,42,43,62,63,62,63,43,86,42,43,62,63
61,61,42,86,43,43,43,86,43,43,43,86,43,43,43,86,43,43,43,86,42,43,61,62,63,61,43,86,42,43,61,62
62,63,42,86,42,33,43,86,42,33,43,86,42,33,43,86,42,33,43,86,42,33,32,32,32,32,43,86,42,33,62,63
62,63,42,97,42,44,43,86,42,44,43,97,42,44,43,97,42,44,43,97,42,44,43,43,43,43,43,97,42,44,61,62
63,61,62,63,62,63,42,86,42,43,62,63,62,63,107,107,107,107,62,63,62,63,62,63,62,63,62,63,62,63,62,63
62,63,61,62,63,61,42,86,42,43,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62
63,61,31,75,31,32,43,86,42,33,32,75,9,10,11,75,9,10,11,75,9,10,11,75,9,10,11,75,9,10,62,63
62,63,42,86,42,43,43,97,42,44,43,86,20,21,22,86,20,21,22,86,20,21,22,86,20,21,22,86,20,21,61,62
63,61,42,86,42,43,62,63,62,63,42,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,62,63
62,63,42,86,42,43,61,62,63,61,42,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,61,62
63,61,42,86,42,33,32,32,32,32,43,86,42,33,43,86,42,33,43,86,42,43,43,86,42,43,43,86,42,33,62,63
62,63,42,97,42,44,43,43,43,43,43,97,42,44,43,97,42,44,43,86,42,43,43,86,42,43,43,97,42,44,61,62
63,61,62,63,62,63,62,63,62,63,62,63,62,63,62,63,62,63,42,86,42,43,43,86,42,43,62,63,62,63,62,63
62,63,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,42,86,42,43,43,86,42,43,61,62,63,61,61,62
63,61,31,75,9,10,11,75,9,10,11,75,9,10,11,75,31,32,43,86,42,33,43,86,42,33,32,32,46,47,62,63
62,63,42,86,20,21,22,86,20,21,22,86,20,21,22,86,42,43,43,97,42,44,43,97,42,44,43,43,57,58,61,62
63,61,42,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,62,63,62,63,62,63,62,63,62,63,62,63,62,63
62,63,42,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,61,62,63,61,61,62,63,61,61,62,63,61,61,62
63,61,42,86,42,43,43,86,42,33,43,86,42,33,43,86,42,33,32,75,9,10,11,75,9,10,11,75,9,10,62,63
62,63,42,86,42,43,43,97,42,44,43,97,42,44,43,97,42,44,43,86,20,21,22,86,20,21,22,86,20,21,61,62
63,61,42,86,42,43,62,63,62,63,107,107,107,107,62,63,62,63,42,86,42,43,43,86,42,43,43,86,31,43,62,63
62,63,42,86,42,43,61,62,63,61,61,61,63,61,61,62,63,61,42,86,42,43,43,86,42,43,43,86,31,43,61,62
63,61,42,86,42,33,32,75,9,10,11,75,9,10,11,75,31,32,43,86,42,43,43,86,42,43,43,86,31,43,62,63
62,63,42,97,42,44,43,86,20,21,22,86,20,21,22,86,42,43,43,86,42,43,43,86,42,43,43,86,31,43,61,62
63,61,61,61,61,63,42,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,43,86,31,43,62,63
62,63,61,62,61,61,42,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,43,86,31,43,61,62
63,61,31,32,32,32,43,86,42,33,43,86,42,33,43,86,42,33,43,86,42,33,43,86,42,33,43,86,31,43,62,63
62,63,42,43,43,43,43,97,42,44,43,97,42,44,43,97,42,44,43,97,42,44,43,97,42,44,43,86,31,43,61,62
62,63,62,63,62,63,62,63,62,63,62,63,62,63,62,63,62,63,107,107,107,107,62,63,62,63,42,86,31,43,62,63
62,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,42,86,31,43,61,62
62,63,48,49,31,32,32,75,9,10,7,7,9,10,11,75,9,10,11,75,9,10,11,75,31,32,43,86,42,33,62,63
63,61,59,60,42,43,43,86,20,21,7,7,20,21,22,86,20,21,22,86,20,21,22,86,42,43,43,97,42,44,61,62
62,63,61,61,61,63,42,86,42,43,7,7,42,43,43,86,42,43,43,86,42,43,43,86,42,43,62,63,62,63,62,63
63,61,61,62,61,61,42,86,42,43,7,7,42,43,43,86,42,43,43,86,42,43,43,86,42,43,61,62,63,61,61,62
62,63,31,75,31,32,43,86,42,33,7,7,42,33,43,86,42,33,43,86,42,43,43,86,42,33,31,32,32,32,62,63
63,61,42,86,42,43,43,97,42,44,0,0,42,44,43,97,42,44,43,86,42,43,43,97,42,44,43,43,43,43,61,62
62,63,42,86,42,43,62,63,62,63,62,63,62,63,62,63,62,63,42,86,42,43,62,63,62,63,62,63,62,63,62,63
63,61,42,86,42,43,61,62,63,61,61,62,63,61,61,62,63,61,42,86,42,43,61,62,63,61,61,62,63,61,61,62
62,63,42,86,42,33,32,75,9,10,7,7,9,10,11,75,31,32,43,86,42,33,32,75,9,10,11,75,9,10,62,63
63,61,42,97,42,44,43,86,20,21,7,7,20,21,22,86,42,43,43,97,42,44,43,86,20,21,22,86,20,21,61,62
62,63,62,63,62,63,62,63,62,63,7,7,42,43,43,86,42,43,62,63,62,63,42,86,41,43,43,86,41,43,62,63
63,61,61,62,63,61,61,62,63,61,7,7,42,43,43,86,42,43,61,62,63,61,42,86,41,43,43,86,41,43,61,62
62,63,31,32,32,32,32,75,9,10,7,7,42,33,43,86,42,33,32,32,32,32,43,86,41,43,43,86,42,33,62,63
63,61,42,43,43,43,43,86,20,21,0,0,42,44,43,97,42,44,43,43,43,43,43,86,41,43,43,97,42,44,61,62
62,63,62,63,62,63,7,7,42,43,62,63,62,63,62,63,62,63,62,63,62,63,42,86,41,43,62,63,62,63,62,63
63,61,61,62,63,61,7,7,42,43,61,62,63,61,61,62,63,61,61,63,63,61,42,86,41,43,61,62,63,61,61,62
62,63,48,49,31,32,7,7,42,33,32,75,9,10,11,75,9,10,11,75,31,32,43,86,42,33,31,32,46,47,62,63
63,61,59,60,42,43,0,0,42,44,43,86,20,21,22,86,20,21,22,86,41,43,43,97,42,44,42,43,57,58,61,62
62,63,62,63,62,63,62,63,62,63,42,86,42,43,43,86,42,43,43,86,41,43,62,63,62,63,62,63,62,63,62,63
63,61,61,62,63,61,61,62,63,61,42,86,42,43,43,86,42,43,43,86,41,43,61,62,63,61,61,62,63,61,61,62
62,63,31,32,32,32,32,32,32,32,43,86,42,33,43,86,42,33,43,86,42,33,32,32,32,32,32,75,9,10,62,63
63,61,42,43,43,43,43,43,43,43,43,97,42,44,43,97,42,44,43,97,42,44,43,43,43,43,43,86,20,21,61,62
62,63,62,63,62,63,62,63,62,63,62,63,61,63,107,107,107,107,62,63,62,63,62,63,62,63,42,86,41,43,62,63
63,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,42,86,41,43,61,62
62,63,31,75,9,10,11,75,9,10,11,75,9,10,11,75,9,10,11,75,9,10,11,75,31,32,43,86,42,33,62,63
61,61,42,86,20,21,22,86,20,21,22,86,20,21,22,86,20,21,22,86,20,21,22,86,42,43,43,97,42,44,61,62
62,63,42,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,62,63,62,63,62,63
63,61,42,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,61,62,63,61,61,62
62,63,42,86,42,43,43,86,42,33,43,86,42,33,43,86,42,33,43,86,42,33,43,86,42,33,32,75,9,10,62,63
63,61,42,86,42,43,43,97,42,44,43,97,42,44,43,97,42,44,43,97,42,44,43,97,42,44,43,86,20,21,61,62
62,63,42,86,42,43,62,63,62,63,107,107,107,107,62,63,62,63,62,63,62,63,62,63,62,63,42,86,42,43,62,63
63,61,42,86,42,43,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,42,86,42,43,61,62
62,63,42,86,42,33,32,75,9,10,11,75,9,10,11,75,9,10,7,7,9,10,11,75,31,32,43,86,42,33,62,63
63,61,42,97,42,44,43,86,20,21,22,86,20,21,22,86,20,21,7,7,20,21,22,86,42,43,43,97,42,44,61,62
62,63,62,63,62,63,42,86,42,43,43,86,42,43,43,86,42,32,7,7,42,43,43,86,42,43,62,63,62,63,62,63
63,61,61,62,63,61,42,86,42,43,43,86,42,43,43,86,42,32,7,7,42,43,43,86,42,43,61,62,63,61,61,62
62,63,31,32,32,32,43,86,42,33,43,86,42,33,43,86,42,32,7,7,42,33,43,86,42,33,32,32,32,32,62,63
63,61,42,43,43,43,43,97,42,44,43,97,42,44,43,86,42,32,7,7,42,44,43,97,42,44,43,43,43,43,61,62
62,63,62,63,62,63,62,63,62,63,62,63,62,63,42,86,42,32,62,63,62,63,62,63,62,63,62,63,62,63,62,63
63,61,61,62,63,61,61,62,63,61,61,62,63,61,42,86,42,32,61,62,63,61,61,62,63,61,61,62,63,61,61,62
62,63,31,75,9,10,11,75,9,10,7,7,31,32,43,86,42,33,32,75,9,10,11,75,9,10,11,75,9,10,62,63
63,61,42,86,20,21,22,86,20,21,7,7,42,43,43,97,42,44,43,86,20,21,22,86,20,21,22,86,20,21,61,62
62,63,42,86,42,43,43,86,42,43,7,7,42,43,62,63,62,63,42,86,42,43,43,86,42,43,43,86,42,43,62,63
63,61,42,86,42,43,43,86,42,43,7,7,42,43,61,62,63,61,42,86,42,43,43,86,42,43,43,86,42,43,61,62
62,63,42,86,42,33,43,86,42,43,7,7,42,33,32,32,32,32,43,86,42,33,43,86,42,33,43,86,42,43,62,63
63,61,42,97,42,44,43,86,42,43,0,0,42,44,43,43,43,43,43,97,42,44,43,97,42,44,43,86,42,43,61,62
62,63,62,63,62,63,42,86,42,43,62,63,62,63,62,63,62,63,62,63,62,63,62,63,62,63,42,86,42,43,62,63
63,61,61,62,63,61,42,86,42,43,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,42,86,42,43,61,62
62,63,48,49,31,32,43,86,42,33,32,75,9,10,11,75,9,10,11,75,9,10,11,75,31,32,43,86,42,33,62,63
63,61,59,60,42,43,43,97,42,44,43,86,20,21,22,86,20,21,22,86,20,21,22,86,42,43,43,97,42,44,61,62
62,63,62,63,62,63,62,63,62,63,42,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,62,63,62,63,62,63
63,61,61,62,63,61,61,62,63,61,42,86,42,43,43,86,42,43,43,86,42,43,43,86,42,43,61,62,63,61,61,62
62,63,31,32,32,32,32,32,32,32,43,86,42,33,43,86,42,33,43,86,42,33,43,86,42,33,32,32,32,32,62,63
61,61,42,43,43,43,43,43,43,43,43,97,42,44,43,97,42,44,43,97,42,44,43,97,42,44,43,43,43,43,61,62
62,63,62,63,62,63,62,63,62,63,62,63,62,63,62,63,62,63,62,63,62,63,62,63,62,63,62,63,62,63,62,63
63,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62,63,61,61,62
