1,1,14,15,15,15,15,15,15,15,15,15,15,15,15,15,1,1,14,15,15,15,15,15,15,15,15,15,15,15,15,15,1,1,14,15,15,15,15,15,15,15,15,15,15,15,15,15,1,1,14,15,15,15,15,15,15,15,15,15,15,15,15,15,1,1,14,15,15,15,15,15,15,15,15,15,15,15,15,15,1,1,14,15,15,15,15,15,15,15,15,15,15,15,15,15,1,1,14,15,15,15,15,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,14,16,16,16,16,16,16,16,16,16,16,16,16,16,1,1,14,16,16,16,16,16,16,16,16,16,16,16,16,16,1,1,14,16,16,16,16,16,16,16,16,16,16,16,16,16,1,1,14,16,16,16,16,16,16,16,16,16,16,16,16,16,1,1,14,16,16,16,16,16,16,16,16,16,16,16,16,16,1,1,14,16,16,16,16,16,16,16,16,16,16,16,16,16,1,1,14,16,16,16,16,16,16,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,14,15,15,15,15,15,15,15,15,15,15,15,15,15,1,1,14,17,17,17,17,17,17,17,17,17,17,17,17,17,1,1,14,18,18,18,18,18,18,18,18,18,18,18,18,18,1,1,14,18,18,18,18,18,18,18,18,18,18,18,18,18,1,1,14,17,17,17,17,17,17,17,17,17,17,17,17,17,1,1,14,15,15,15,15,15,15,15,15,15,15,15,15,15,1,1,14,17,17,17,17,17,17,17,17,17,17,17,17,17,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1
1,1,14,16,19,16,19,16,19,16,16,20,21,20,21,16,1,1,14,22,22,20,21,22,20,21,22,20,21,22,19,23,1,1,14,24,24,19,24,24,24,24,19,24,19,24,19,24,1,1,14,24,24,19,24,24,24,24,19,24,19,24,19,24,1,1,14,22,22,20,21,22,20,21,22,20,21,22,19,23,1,1,14,25,26,27,19,16,19,16,16,20,21,20,21,16,1,1,14,22,22,20,21,22,20,21,22,20,21,22,19,23,1,1,7,8,1,1,1,2,1,1,1,3,7,8,1,1
1,1,14,16,28,16,28,16,28,16,16,29,30,29,30,16,1,1,14,22,22,31,32,22,31,32,22,31,32,22,33,23,1,2,14,24,24,33,24,34,13,24,33,24,33,24,33,24,1,2,14,24,24,33,24,34,13,24,33,24,33,24,33,24,1,1,14,22,22,31,32,22,31,32,22,31,32,22,33,23,1,1,14,35,28,36,28,16,28,16,16,29,30,29,30,16,1,1,14,22,22,31,32,22,31,32,22,31,32,22,33,23,1,1,9,10,1,1,2,3,4,2,1,5,9,10,2,1
1,1,14,16,33,16,33,16,33,16,16,31,32,31,32,16,1,1,14,22,22,17,17,22,17,17,22,17,17,22,17,23,1,7,37,24,24,18,24,18,18,24,18,24,18,24,18,24,1,7,37,24,24,18,24,18,18,24,18,24,18,24,18,24,1,1,14,22,22,17,17,22,17,17,22,17,17,22,17,23,1,1,14,38,33,39,33,16,33,16,16,31,32,31,32,16,1,1,14,22,22,17,17,22,17,17,22,17,17,22,17,23,1,1,9,10,1,1,7,8,6,7,1,5,3,4,4,1
1,1,37,34,12,13,15,16,15,16,16,15,15,15,15,16,2,2,37,40,40,40,40,40,40,40,40,40,40,40,40,40,1,9,41,40,40,40,40,40,40,40,40,40,40,40,40,40,1,9,41,40,40,40,40,40,40,40,40,40,40,40,40,40,2,2,37,40,40,40,40,40,40,40,40,40,40,40,40,40,1,1,37,34,12,13,15,16,15,16,16,15,15,15,15,16,2,2,37,40,40,40,40,40,40,40,40,40,40,40,40,40,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
1,1,41,40,40,40,40,40,40,40,40,40,40,40,40,40,3,4,41,43,44,45,46,47,48,17,17,17,17,17,17,17,1,9,41,49,50,51,18,18,18,18,18,18,18,18,18,18,1,9,41,49,50,52,18,18,18,18,18,18,18,18,18,18,3,4,41,17,17,17,46,47,48,17,17,17,17,17,17,17,1,1,41,40,40,40,40,40,40,40,40,40,40,40,40,40,3,4,41,17,17,17,46,47,48,17,17,17,17,17,17,17,53,54,53,54,53,54,53,54,53,54,53,54,53,54,53,54
1,1,41,15,15,15,15,55,56,57,15,15,15,15,15,15,5,6,41,58,59,60,20,61,21,22,19,22,19,22,19,23,1,9,41,62,63,64,24,24,24,24,24,24,24,24,24,24,1,9,41,24,24,24,24,24,24,24,24,24,24,24,24,24,5,6,41,22,19,22,20,61,21,22,19,22,19,22,19,23,1,1,41,15,15,15,15,15,15,15,15,15,15,15,15,15,5,6,41,22,19,22,20,61,21,22,19,22,19,22,19,23,54,53,54,53,54,53,54,53,54,53,54,53,54,53,53,65
1,1,41,16,19,16,19,66,67,68,16,20,21,20,21,16,5,6,41,58,69,60,29,70,30,22,28,22,28,22,28,23,1,9,41,24,34,13,24,24,19,24,34,12,13,24,19,24,1,9,41,24,34,13,24,24,19,24,34,12,13,24,19,24,5,6,41,22,28,22,29,70,30,22,28,22,28,22,28,23,1,1,41,16,19,16,19,16,19,16,16,20,21,20,21,16,5,6,41,22,28,22,29,70,30,22,28,22,28,22,28,23,40,40,40,40,40,40,40,40,40,40,40,40,40,40,53,54
1,1,41,16,28,16,28,66,71,68,16,29,30,29,30,16,5,7,41,58,72,60,29,70,30,22,33,22,33,22,33,23,3,9,41,24,18,18,24,24,33,24,20,61,21,24,33,24,3,9,41,24,18,18,24,24,33,24,20,61,21,24,33,24,5,7,41,22,33,22,29,70,30,22,33,22,33,22,33,23,1,1,41,16,28,16,28,16,28,16,16,29,30,29,30,16,5,7,41,22,33,22,29,70,30,22,33,22,33,22,33,23,73,74,73,74,73,74,73,74,73,74,73,74,73,74,53,65
75,75,41,16,33,16,33,66,76,68,16,31,32,31,32,16,5,9,41,77,78,60,31,40,32,22,17,22,17,22,17,23,5,9,41,24,24,24,24,24,18,24,29,70,30,24,18,24,5,9,41,24,24,24,24,24,18,24,29,70,30,24,18,24,5,9,41,22,17,22,31,40,32,22,17,22,17,22,17,23,75,75,41,16,33,16,33,16,33,16,16,31,32,31,32,16,5,9,41,22,17,22,31,40,32,22,17,22,17,22,17,23,73,73,73,73,73,73,73,73,73,73,73,73,73,73,53,54
73,73,41,16,15,16,15,79,80,68,16,15,15,15,15,16,5,9,41,81,82,83,84,85,86,87,87,87,87,87,87,87,5,9,41,87,87,87,87,87,87,87,31,40,32,87,87,87,5,9,41,87,87,87,87,87,87,87,31,40,32,87,87,87,5,9,41,87,87,87,84,85,86,87,87,87,87,87,87,87,73,73,41,16,15,16,15,16,15,16,16,15,15,15,15,16,5,9,41,87,87,87,84,85,86,87,87,87,87,87,87,87,73,73,73,73,73,74,73,74,73,74,73,74,73,74,53,65
88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,90,90,90,84,85,86,90,90,90,90,90,90,90,88,88,89,90,90,90,90,90,90,90,84,85,86,90,90,90,88,88,89,90,90,90,90,90,90,90,84,85,86,90,90,90,88,88,89,90,90,90,84,85,86,90,90,90,90,90,90,90,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,90,90,90,84,85,86,90,90,90,90,90,90,90,42,42,42,65,91,91,91,91,91,91,91,91,91,91,53,54
92,92,92,92,92,93,94,95,94,95,96,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,93,94,95,94,95,96,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,53,54,53,54,97,42,65,42,42,42,42,42,42,42,53,54
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,54,54,99,100,54,53,54,53,54,53,54,53,54,53,53,54
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,102,103,102,103,102,103,102,103,102,103,102,103,102,103,103,102
